"Site Id:";"MLabsPy Generated Test Data -- ";

"Record Time";"L1";"L2";"L3";"L12";"L23";"L31";"I1";"I2";"I3";"In";" Freq.";"V-avr";"U-avr";"I-avr";"P";"Q";"S";" PF ";" dI1";" dI2";" dI3";" dIo";" dkW";" dkVAr";"THD L1";"THD L2";"THD L3";"THD L12";"THD L23";"THD L31";"THD I1";"THD I2";"THD I3";"THD In";" P1";" P2";" P3";" Q1";" Q2";" Q3";" kWh_Im";" kWh_Ex";" kVArh-C";" kVArh-I";
"03:50:57";"     127.9 V ";"     127.2 V ";"     126.7 V ";"     221.0 V ";"     219.9 V ";"     220.6 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.98 Hz ";"     127.2 V ";"     220.5 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       3.1   ";"       4.1   ";"       2.4   ";"       3.4   ";"       3.2   ";"       2.2   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:51:20";"     128.7 V ";"     127.9 V ";"     127.6 V ";"     222.2 V ";"     221.3 V ";"     221.9 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.98 Hz ";"     128.0 V ";"     221.8 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.7   ";"       4.1   ";"       2.7   ";"       3.4   ";"       3.2   ";"       2.2   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:51:44";"     128.1 V ";"     129.0 V ";"     127.2 V ";"     222.4 V ";"     223.0 V ";"     220.5 V ";"       3.2 A ";"       7.2 A ";"       5.0 A ";"       7.0 A ";"     59.99 Hz ";"     128.1 V ";"     221.9 V ";"       5.1 A ";"       1.3 kW ";"      -1.4 kVAr ";"       1.9 kVA ";"    -0.666   ";"      42.5 A ";"      57.0 A ";"      44.5 A ";"      47.7 A ";"      35.6 kW ";"       5.7 kVAr ";"       2.8   ";"       2.2   ";"       3.8   ";"       2.1   ";"       3.1   ";"       3.6   ";"      65.4   ";"      37.1   ";"      69.0   ";"       0.0   ";"       0.2 kW ";"       0.6 kW ";"       0.4 kW ";"      -0.3 kVAr ";"      -0.6 kVAr ";"      -0.4 kVAr ";"       227 kWh ";"         0 kWh ";"        50 kVArh ";"        29 kVArh ";
"03:52:07";"     127.9 V ";"     129.0 V ";"     127.0 V ";"     222.2 V ";"     222.8 V ";"     220.1 V ";"       3.1 A ";"       7.1 A ";"       4.9 A ";"       6.8 A ";"     60.00 Hz ";"     127.9 V ";"     221.7 V ";"       5.0 A ";"       1.2 kW ";"      -1.4 kVAr ";"       1.9 kVA ";"    -0.666   ";"      42.5 A ";"      57.0 A ";"      44.5 A ";"      47.7 A ";"      35.6 kW ";"       5.7 kVAr ";"       2.7   ";"       2.2   ";"       3.9   ";"       2.0   ";"       3.1   ";"       3.5   ";"      64.6   ";"      37.9   ";"      70.9   ";"       0.0   ";"       0.2 kW ";"       0.6 kW ";"       0.4 kW ";"      -0.3 kVAr ";"      -0.6 kVAr ";"      -0.4 kVAr ";"       227 kWh ";"         0 kWh ";"        50 kVArh ";"        29 kVArh ";
"03:52:30";"     128.0 V ";"     129.1 V ";"     127.1 V ";"     222.4 V ";"     223.1 V ";"     220.3 V ";"       3.1 A ";"       7.2 A ";"       5.0 A ";"       6.9 A ";"     60.00 Hz ";"     128.0 V ";"     221.9 V ";"       5.1 A ";"       1.2 kW ";"      -1.4 kVAr ";"       1.9 kVA ";"    -0.659   ";"      42.5 A ";"      57.0 A ";"      44.5 A ";"      47.7 A ";"      35.6 kW ";"       5.7 kVAr ";"       2.8   ";"       2.1   ";"       3.9   ";"       2.0   ";"       3.2   ";"       3.5   ";"      63.4   ";"      37.6   ";"      71.3   ";"       0.0   ";"       0.2 kW ";"       0.6 kW ";"       0.4 kW ";"      -0.3 kVAr ";"      -0.6 kVAr ";"      -0.4 kVAr ";"       227 kWh ";"         0 kWh ";"        50 kVArh ";"        29 kVArh ";
"03:52:53";"     129.2 V ";"     128.5 V ";"     128.1 V ";"     223.1 V ";"     222.2 V ";"     222.9 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     128.6 V ";"     222.7 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.7   ";"       3.6   ";"       2.2   ";"       3.3   ";"       3.1   ";"       2.1   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:53:16";"     127.8 V ";"     127.0 V ";"     126.7 V ";"     220.6 V ";"     219.7 V ";"     220.4 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     127.1 V ";"     220.2 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.7   ";"       3.5   ";"       2.2   ";"       3.2   ";"       3.1   ";"       2.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:53:38";"     129.1 V ";"     128.4 V ";"     127.9 V ";"     222.8 V ";"     222.1 V ";"     222.7 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     128.4 V ";"     222.5 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.6   ";"       2.2   ";"       3.2   ";"       3.0   ";"       2.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:54:01";"     128.4 V ";"     127.8 V ";"     127.2 V ";"     221.7 V ";"     220.8 V ";"     221.5 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.97 Hz ";"     127.8 V ";"     221.3 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.8   ";"       3.8   ";"       2.6   ";"       3.2   ";"       3.0   ";"       2.2   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:54:23";"     129.2 V ";"     128.7 V ";"     128.3 V ";"     223.1 V ";"     222.6 V ";"     223.2 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     128.7 V ";"     222.9 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       3.2   ";"       4.0   ";"       2.6   ";"       3.9   ";"       3.4   ";"       2.5   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:54:46";"     129.2 V ";"     128.7 V ";"     128.2 V ";"     223.1 V ";"     222.7 V ";"     223.1 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     128.7 V ";"     222.9 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.6   ";"       2.0   ";"       3.1   ";"       2.8   ";"       2.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:55:10";"     128.0 V ";"     127.9 V ";"     127.5 V ";"     221.7 V ";"     221.3 V ";"     221.2 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.01 Hz ";"     127.8 V ";"     221.4 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"      96.7 A ";"      70.6 A ";"      53.2 A ";"      73.4 A ";"      50.3 kW ";"      16.8 kVAr ";"       2.5   ";"       2.0   ";"       3.4   ";"       1.8   ";"       2.9   ";"       3.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       491 kWh ";"         0 kWh ";"       103 kVArh ";"        40 kVArh ";
"03:55:32";"     129.0 V ";"     128.6 V ";"     128.0 V ";"     222.8 V ";"     222.4 V ";"     222.7 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.98 Hz ";"     128.5 V ";"     222.6 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.8   ";"       3.6   ";"       2.1   ";"       3.2   ";"       3.0   ";"       2.1   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:55:56";"     128.2 V ";"     127.7 V ";"     126.5 V ";"     221.7 V ";"     220.5 V ";"     220.4 V ";"       2.5 A ";"       2.8 A ";"       0.0 A ";"       2.6 A ";"     59.99 Hz ";"     127.4 V ";"     220.8 V ";"       1.7 A ";"       0.6 kW ";"       0.1 kVAr ";"       0.6 kVA ";"     0.924   ";"      24.6 A ";"      15.9 A ";"      14.6 A ";"      18.0 A ";"      12.7 kW ";"       1.6 kVAr ";"       2.8   ";"       2.2   ";"       3.7   ";"       2.1   ";"       3.2   ";"       3.5   ";"       0.0   ";"       8.2   ";"       0.0   ";"       0.0   ";"       0.2 kW ";"       0.3 kW ";"       0.0 kW ";"       0.1 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       955 kWh ";"         0 kWh ";"       123 kVArh ";"       294 kVArh ";
"03:56:19";"     127.6 V ";"     127.2 V ";"     125.8 V ";"     220.6 V ";"     219.4 V ";"     219.3 V ";"       1.2 A ";"       2.9 A ";"       0.0 A ";"       2.4 A ";"     59.97 Hz ";"     126.8 V ";"     219.7 V ";"       1.3 A ";"       0.4 kW ";"       0.1 kVAr ";"       0.5 kVA ";"     0.921   ";"      25.0 A ";"      16.1 A ";"      15.0 A ";"      18.5 A ";"      12.8 kW ";"       1.8 kVAr ";"       3.0   ";"       2.7   ";"       4.1   ";"       2.1   ";"       3.1   ";"       3.2   ";"       0.0   ";"       8.5   ";"       0.0   ";"       0.0   ";"       0.1 kW ";"       0.3 kW ";"       0.0 kW ";"       0.1 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"      1126 kWh ";"         0 kWh ";"       161 kVArh ";"       312 kVArh ";
"03:56:42";"     127.7 V ";"     127.1 V ";"     125.8 V ";"     220.6 V ";"     219.3 V ";"     219.5 V ";"       1.3 A ";"       2.9 A ";"       0.0 A ";"       2.3 A ";"     59.97 Hz ";"     126.8 V ";"     219.8 V ";"       1.4 A ";"       0.4 kW ";"       0.0 kVAr ";"       0.5 kVA ";"     0.903   ";"      25.0 A ";"      16.1 A ";"      15.0 A ";"      18.5 A ";"      12.8 kW ";"       1.8 kVAr ";"       2.7   ";"       2.6   ";"       4.0   ";"       2.0   ";"       3.0   ";"       3.2   ";"       0.0   ";"       8.9   ";"       0.0   ";"       0.0   ";"       0.1 kW ";"       0.3 kW ";"       0.0 kW ";"       0.1 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"      1126 kWh ";"         0 kWh ";"       161 kVArh ";"       312 kVArh ";
"03:57:04";"     130.0 V ";"     129.4 V ";"     128.8 V ";"     224.4 V ";"     223.7 V ";"     224.3 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     129.4 V ";"     224.1 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.4   ";"       2.2   ";"       3.3   ";"       3.0   ";"       2.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:57:28";"     128.5 V ";"     127.9 V ";"     127.4 V ";"     221.9 V ";"     221.2 V ";"     221.7 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.98 Hz ";"     127.9 V ";"     221.6 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       3.1   ";"       4.1   ";"       2.4   ";"       3.4   ";"       3.0   ";"       2.2   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:57:51";"     128.9 V ";"     128.3 V ";"     127.9 V ";"     222.6 V ";"     222.0 V ";"     222.6 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.97 Hz ";"     128.3 V ";"     222.4 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       3.0   ";"       4.0   ";"       2.4   ";"       3.5   ";"       3.2   ";"       2.2   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:58:14";"     129.0 V ";"     128.4 V ";"     128.0 V ";"     222.8 V ";"     222.2 V ";"     222.8 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.97 Hz ";"     128.4 V ";"     222.6 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.7   ";"       4.0   ";"       2.6   ";"       3.4   ";"       3.2   ";"       2.2   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:58:37";"     127.6 V ";"     127.0 V ";"     126.6 V ";"     220.4 V ";"     219.7 V ";"     220.2 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     127.0 V ";"     220.1 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       3.0   ";"       3.8   ";"       2.3   ";"       3.4   ";"       3.1   ";"       2.1   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:58:59";"     129.0 V ";"     128.4 V ";"     128.0 V ";"     222.8 V ";"     222.0 V ";"     222.8 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.98 Hz ";"     128.4 V ";"     222.5 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.8   ";"       4.0   ";"       2.6   ";"       3.4   ";"       3.2   ";"       2.2   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:59:22";"     128.3 V ";"     127.4 V ";"     127.0 V ";"     221.4 V ";"     220.4 V ";"     221.1 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     127.5 V ";"     220.9 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.7   ";"       3.6   ";"       2.3   ";"       3.4   ";"       3.1   ";"       2.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"03:59:45";"     129.0 V ";"     128.6 V ";"     128.1 V ";"     222.9 V ";"     222.3 V ";"     222.8 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     128.5 V ";"     222.6 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.9   ";"       3.6   ";"       2.3   ";"       3.6   ";"       3.1   ";"       2.2   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"04:00:08";"     129.4 V ";"     128.7 V ";"     128.3 V ";"     223.4 V ";"     222.7 V ";"     223.4 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     128.8 V ";"     223.1 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.5   ";"       2.1   ";"       3.3   ";"       2.9   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"04:00:31";"     128.9 V ";"     128.4 V ";"     127.9 V ";"     222.6 V ";"     222.1 V ";"     222.5 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     128.4 V ";"     222.4 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.4   ";"       2.2   ";"       3.3   ";"       3.0   ";"       2.1   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"04:00:54";"     128.3 V ";"     127.7 V ";"     127.2 V ";"     221.6 V ";"     220.9 V ";"     221.5 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.01 Hz ";"     127.7 V ";"     221.3 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.4   ";"       2.2   ";"       3.3   ";"       3.0   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"04:01:17";"     129.6 V ";"     129.1 V ";"     128.8 V ";"     223.6 V ";"     223.5 V ";"     224.0 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.01 Hz ";"     129.1 V ";"     223.7 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.3   ";"       2.1   ";"       3.3   ";"       3.1   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"04:01:40";"     129.9 V ";"     129.4 V ";"     128.9 V ";"     224.2 V ";"     223.7 V ";"     224.3 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.02 Hz ";"     129.4 V ";"     224.0 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.7   ";"       3.6   ";"       2.1   ";"       3.4   ";"       3.0   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"04:02:03";"     128.9 V ";"     128.3 V ";"     127.7 V ";"     222.8 V ";"     221.7 V ";"     222.3 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.97 Hz ";"     128.3 V ";"     222.2 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.9   ";"       3.7   ";"       2.0   ";"       3.2   ";"       2.8   ";"       2.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"04:02:25";"     129.1 V ";"     128.7 V ";"     128.1 V ";"     223.0 V ";"     222.6 V ";"     222.9 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.98 Hz ";"     128.6 V ";"     222.8 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.8   ";"       2.7   ";"       3.2   ";"       3.1   ";"       2.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"04:02:49";"     129.7 V ";"     129.2 V ";"     128.5 V ";"     224.1 V ";"     223.4 V ";"     223.8 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     129.1 V ";"     223.7 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.5   ";"       2.1   ";"       3.3   ";"       3.0   ";"       2.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
